raw_timestamp,map,game_round,event_type,event_details
1742105844.865169,aggressor,4,kill,"{'latency': 0, 'killer_id': '0', 'victim_id': '2', 'weapon_id': '10', 'killer_ip': 'Player_172.19.113.65', 'victim_ip': 'Arachna', 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'weapon': 'MOD_RAILGUN', 'kills': 10, 'deaths': '0', 'kill_dict': ""{'Player_172.19.113.65': 10}"", 'death_dict': ""{'Player_172.19.113.65': 0}"", 'log_line': '1742105844.865169: Kill: 0 2 10: Player_172.19.113.65 killed Arachna by MOD_RAILGUN'}"
1742105844.952742,aggressor,4,score,"{'latency': 0, 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'points': '10', 'log_line': '1742105844.952742: PlayerScore: 0 10: Player_172.19.113.65 now has 10 points'}"
1742105844.952857,aggressor,4,kill,"{'latency': 0, 'killer_id': '0', 'victim_id': '1', 'weapon_id': '10', 'killer_ip': 'Player_172.19.113.65', 'victim_ip': 'Angelyss', 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'weapon': 'MOD_RAILGUN', 'kills': 11, 'deaths': '0', 'kill_dict': ""{'Player_172.19.113.65': 11}"", 'death_dict': ""{'Player_172.19.113.65': 0}"", 'log_line': '1742105844.952857: Kill: 0 1 10: Player_172.19.113.65 killed Angelyss by MOD_RAILGUN'}"
1742105846.484717,aggressor,4,score,"{'latency': 0, 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'points': '11', 'log_line': '1742105846.484717: PlayerScore: 0 11: Player_172.19.113.65 now has 11 points'}"
1742105846.964684,aggressor,4,item,"{'latency': 0, 'item_category': 'Weapon', 'item': 'weapon_plasmagun', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 3, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'weapon_num': 7, 'total_armor_picked': 150, 'armor_picked': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'total_health_picked': 50, 'health_picked': {'item_health': 1}, 'latency_map': '{}', 'log_line': '1742105846.964684: Item: 0 weapon_plasmagun'}"
1742105850.314529,aggressor,4,kill,"{'latency': 0, 'killer_id': '0', 'victim_id': '3', 'weapon_id': '1', 'killer_ip': 'Player_172.19.113.65', 'victim_ip': 'Major', 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'weapon': 'MOD_SHOTGUN', 'kills': 12, 'deaths': '0', 'kill_dict': ""{'Player_172.19.113.65': 12}"", 'death_dict': ""{'Player_172.19.113.65': 0}"", 'log_line': '1742105850.314529: Kill: 0 3 1: Player_172.19.113.65 killed Major by MOD_SHOTGUN'}"
1742105850.737859,aggressor,4,score,"{'latency': 0, 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'points': '12', 'log_line': '1742105850.737859: PlayerScore: 0 12: Player_172.19.113.65 now has 12 points'}"
1742105852.815138,aggressor,4,kill,"{'latency': 0, 'killer_id': '0', 'victim_id': '2', 'weapon_id': '1', 'killer_ip': 'Player_172.19.113.65', 'victim_ip': 'Arachna', 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'weapon': 'MOD_SHOTGUN', 'kills': 13, 'deaths': '0', 'kill_dict': ""{'Player_172.19.113.65': 13}"", 'death_dict': ""{'Player_172.19.113.65': 0}"", 'log_line': '1742105852.815138: Kill: 0 2 1: Player_172.19.113.65 killed Arachna by MOD_SHOTGUN'}"
1742105853.768057,aggressor,4,score,"{'latency': 0, 'player_id': '0', 'player_ip': 'Player_172.19.113.65', 'points': '13', 'log_line': '1742105853.768057: PlayerScore: 0 13: Player_172.19.113.65 now has 13 points'}"
1742105853.768088,aggressor,4,item,"{'latency': 0, 'item_category': 'Weapon', 'item': 'weapon_shotgun', 'player_id': 'player_0', 'player_ip': 'Player_172.19.113.65', 'weapon_inventory': {'weapon_machinegun': 1, 'weapon_rocketlauncher': 1, 'weapon_lightning': 2, 'weapon_shotgun': 4, 'weapon_plasmagun': 2, 'weapon_grenadelauncher': 3, 'weapon_railgun': 1}, 'weapon_num': 7, 'total_armor_picked': 150, 'armor_picked': {'item_armor_combat': 3, 'item_armor_shard': 7}, 'total_health_picked': 50, 'health_picked': {'item_health': 1}, 'latency_map': '{}', 'log_line': '1742105853.768088: Item: 0 weapon_shotgun'}"
